45855,Elie Saab
45856,Justice ministry
45866,Bihar
45876,Tim Cook
45884,2002
45886,Mahmoud Ahmadinejad
45888,Richard Sui On Chang
45898,2016-07-04T16:10
45901,Suzhou
45904,Andrew Pierce
45911,High Court of South Africa
45917,WZZM
45922,Elizabeth Palmer
45928,Visayan Forum Foundation
45930,Kickstarter
45950,Ross-on-Wye
45961,Monty Python
45968,Rebecca Wright
45969,Dengir Mir Mehmet Fırat
45970,2017-03-15
45976,Charles Robertson (mayor)
45978,Morgan Saylor
45981,Arturo Frondizi
45984,Ren Zhiqiang
45986,J. Daniel Mahoney
45993,Mohamed Abrini
45998,John C. Frémont
46005,Río de la Plata
46006,National Science Foundation
46010,Craig Williams (politician)
46013,Sendai
46015,Gerry Connolly
46016,2016-07-07T02:00
46019,Nazism
46029,"Fort Myers, Florida"
46030,Australian Greens
46037,"Orlando, Florida"
46043,Pew Research Center
46044,Tim Blixseth
46046,East Thurrock United F.C.
46051,Eyebroughy
46054,Massachusetts
46056,Institute of Public Affairs
46063,Armen Keteyian
46069,Ian Lucas
46071,Aberystwyth
46073,Sighetu Marmației
46082,Sudan
46084,Joe Sutton
46091,Grenoble
46098,Getty Images
46101,"Joseph Watson, 1st Baron Manton"
46102,Michael Lamb (psychologist)
46106,KTVN
46115,Bairnsdale
46126,2016-08-21TMO
46127,2015-11-15
46135,Jan van Aken (politician)
46136,Cappawhite GAA
46137,Michael Fallon
46138,Nigel Lawson
46157,"Diana, Princess of Wales"
46158,Syrian Democratic Forces
46159,Sumner Redstone
46165,Guantanamo Bay detention camp
46167,Austin Haughwout
46169,Nathan Gill
46177,2003-03-13
46178,Catherine Bennett (journalist)
46186,Troy Roberts (journalist)
46192,Nebojša Stefanović
46197,Frauke Petry
46199,2016-01-16
46200,Simferopol
46210,"James City County, Virginia"
46212,Rosa DeLauro
46218,Noel Neill
46222,Competition Commission
46229,Alex Green
46236,North Somerset
46244,Ben Page
46254,Icahn Enterprises
46263,Siegfried Sassoon
46267,Chania
46270,2016-07-05T02:00
46276,Lutfur Rahman (politician)
46284,North Dakota
46290,Michael Dean Perry
46293,Vanes-Mari Du Toit
46297,Lyle Shelton (Australian lobbyist)
46300,Arwa Damon
46303,Al Khalis
46306,2012-07-13
46319,"Fitzroy, Victoria"
46324,Gulf Air
46333,"Lakewood Township, New Jersey"
46335,National Commission for Protection of Child Rights
46336,1965
46343,Twitter
46345,Salma Hayek
46348,"Shaheed Minar, Dhaka"
46360,Renato Sanches
46368,2016-07-08T23:31
46371,WCVB-TV
46373,Court of Appeal of Singapore
46380,Anwar al-Awlaki
46382,Debra Webb
46387,Werner Faymann
46396,John Kerry
46398,Thokozile Masipa
46401,Delta Force
46404,Jennifer Lim (theatre actress)
46406,Fatma Samoura
46411,Nihat Zeybekci
46416,2016-09-24
46435,Jeremy Hunt
46439,South Kensington
46440,Lisa Stansfield
46443,2016-01-27
46447,Parliament of the United Kingdom
46456,"Wallington, New Jersey"
46466,Madison Square Garden
46468,Gwyneth Paltrow
46469,Abdul Rashid (judge)
46478,Alibaba Group
46481,WISC-TV
46486,Edcon
46500,"São Bernardo, Maranhão"
46504,Guangzhou Evergrande Taobao F.C.
46515,Isaac Herzog
46519,1951
46520,Fernham
46523,Celgene
46535,David Anderson (British politician)
46536,Australian Museum
46542,Oasis (band)
46543,WPRI-TV
46547,Kaesong
46549,Fisher House Foundation
46557,1933-01-30
46562,Steve Schapiro
46566,Mohamed Bazoum
46567,Michael Hayden (general)
46569,Canberra Raiders
46570,"Guilford County, North Carolina"
46574,2016-07-01T09:30
46579,1959
46583,Ray Wylie Hubbard
46589,Montpellier
46592,2016-07-07T22:00
46593,Erciş
46599,Ben Barry
46601,Roger Moore
46605,Geoff Brokenshire
46611,Colin Goddard
46614,Al-Shaab Stadium
46617,Wuhan
46619,Patrick Brammall
46626,Texaco
46627,Sani Şener
46630,Greater Manchester Police
46634,"Redbank Plains, Queensland"
46636,Chang Jung Christian University
46637,Don Budge
46638,Mary Decker
46639,Lee Teng-hui
46643,Ada Lovelace
46651,Washington (state)
46660,West Midlands (county)
46661,Lamar Alexander
46662,National Weather Service
46665,Patrick J. Kennedy
46676,2007-09
46678,Alyn Smith
46695,Star party
46696,John Scarlett
46697,2003-03-10
46703,British Medical Association
46716,Division of Higgins
46718,John Dodsworth
46719,Australian National University
46722,2016-09-09TNI
46743,"Oakwood, Montgomery County, Ohio"
46752,BBC Radio
46761,Marco Feliciano
46764,Belinda Cordwell
46769,Slobodan Milošević
46777,Sally Faulkner
46781,Bahama Breeze
46782,6th Army (Wehrmacht)
46785,Brady Campaign
46795,2017-06-21
46802,Rhodes Boyson
46809,Lihons
46816,Bon Jovi
46819,Chittaranjan Das
46820,Loni Hancock
46821,Charles A. Kupchan
46836,Sweden Democrats
46838,Preston Crown Court
46850,2010-05
46858,Michael J. Sandel
46859,Nebraska
46860,Sylvia Mathews Burwell
46862,Gareth Jones (presenter)
46863,2016-07-31
46870,Diffa Region
46872,Harare
46877,Tropicana Las Vegas
46879,"Chappaqua, New York"
46880,Louis Oosthuizen
46881,Julia Gillard
46884,WAM (Emirates News Agency)
46891,Sarah Lyall
46894,"Sussex County, New Jersey"
46906,Roy Paci
46926,J. Edgar Hoover Building
46931,Bill Evans
46943,Kerala
46948,"Jackson, Mississippi"
46964,2016-12-28
46976,2018-10
46981,Jacques Delors
46982,Eastleigh
46995,University of Dundee
47000,Carabinieri
47002,Rudaw Media Network
47009,Willie Mays
47011,Ki Hajar Dewantara
47012,Elton John
47013,Diffa
47019,Kīlauea
47021,Hiroshima Shudo University
47028,"Providence, Rhode Island"
47030,International Whaling Commission
47032,Mike Cherry
47041,The National Archives (United Kingdom)
47051,Norwegian Police Security Service
47053,Royal Perth Hospital
47056,County Tipperary
47059,"Francis Willey, 1st Baron Barnby"
47065,Aaron David Miller
47069,Marcel Granollers
47071,"Kellyville, New South Wales"
47072,2016-08-13
47077,Kim Wilde
47089,Leroy Sané
47099,Rock Choir
47115,Howard Metzenbaum
47119,2016-06-09
47122,1999-01
47130,National Conference of State Legislatures
47137,2016-07-02T04:11
47147,Baker Street tube station
47151,Oliver Letwin
47155,Haune
47160,Steven Erlanger
47161,Democratic Republic of the Congo
47174,Jill Biden
47176,Peter Cave
47179,Joe Donnelly
47187,Caro Emerald
47192,Elizabeth Hurley
47200,Jessica Mathews
47202,2016-07-01T05:00
47203,Subi Reef
47209,Elizabeth Truss
47210,2016-W33
47212,Swiss Air Force
47214,Richard Tice
47216,"EMG, Inc."
47221,2016-10-23
47225,Michelle Payne
47227,Greater London Authority
47231,Iain Dale
47247,National Elephant Institute
47249,2016-07-05T12:35
47281,David Hicks
47284,2016-08-20
47290,1976
47293,Paul Mason (journalist)
47305,José Martí International Airport
47329,Chaka Fattah
47340,Vince Clarke
47347,Death of Leelah Alcorn
47348,Scarborough Shoal
47349,Robert Hall (Canadian)
47353,ACS Ksar
47372,2015-08-03
47376,John McTernan
47379,George Monbiot
47381,Venezuela
47383,Anthony Albanese
47404,"Portarlington, County Laois"
47424,Wendy Richard
47432,"Galveston, Texas"
47440,Doğan News Agency
47447,2016-06-24T06:00
47448,Alaska Air Group
47453,David Martin (journalist)
47457,Khalifa Haftar
47462,New South Wales
47463,2016-07-01T06:30
47467,Paul Singer (businessman)
47469,Kurdistan Workers' Party
47474,St. Vincent (musician)
47476,U.S. state
47477,Baltimore–Washington International Airport
47486,TfL Rail
47488,Theodore Roosevelt
47489,Alison Mitchell
47494,Robert J. Cordy
47504,South Pine River
47513,"Camden, New Jersey"
47520,Choe Pu-il
47521,Feng Shih-kuan
47523,Baridhara
47524,David B. Ingram
47526,2016-07-20
47529,Kwinana Freeway
47532,Kevin Maguire (journalist)
47539,2015-09-09
47540,Mr Green (company)
47546,Nadiya Savchenko
47547,The Australia Institute
47550,2015-08-04
47553,2014-03
47560,Abram Grushko
47570,2016-07-05T13:00
47578,"Jonathan Hill, Baron Hill of Oareford"
47579,Mellody Hobson
47581,Malcolm Jack
47582,Élysée Palace
47587,"Des Moines, Iowa"
47588,Jeffrey Kluger
47592,NBC
47598,James Brokenshire
47603,Chris Hemsworth
47605,Idlib
47615,Guangxi
47619,Bernard Hogan-Howe
47638,2010-01
47650,Richard Norton-Taylor
47657,Michigan Supreme Court
47662,Lex Luger
47664,Ulster Unionist Party
47671,2015-01
47672,House of Representatives (Libya)
47680,2016-08-19T20:00
47681,1938
47683,2015-12-04
47687,Los Mochis
47690,Vilna Gaon Jewish State Museum
47694,2016-07-29
47695,2015-12-30T06:00
47698,Bill Roggio
47706,Andrew Breitbart
47707,Taksim Square
47713,Division of Werriwa
47736,2016-06-24TAF
47748,David Plouffe
47755,Framwelgate
47761,James Zagel
47762,Benghazi
47770,Dejon Slavov
47772,Bangalore
47776,Cádiz
47784,Meggie Albanesi
47792,Gregory Meeks
47803,Manuel Cortes
47811,APSARA
47814,1987
47823,0200
47826,Russell Group
47829,United States International Trade Commission
47835,Tom Carper
47837,1920
47860,Admiral Group
47872,Scott Mann (politician)
47873,Tanjug
47876,Craig Murray
47882,European Parliament
47883,Black Hills
47887,University of Mississippi
47889,0165-05
47934,Committee room
47936,Harry Kroto
47938,Mick Cash
47940,Moore Capital Management
47952,"Kaukauna, Wisconsin"
47956,Richemont
47962,1946
47963,Bill Plante
47964,Youth Justice Board
47966,2016-07-01T20:50
47968,2012-11
47969,Godfreys
47973,2016-03-26
47978,2016-10-25
47984,Anwar Sadat
48001,Sushma Swaraj
48003,Yellowstone National Park
48005,Vinita Nair
48006,New Renaissance Party
48010,Miss America
48021,2003-03-29
48036,"Barnstable County, Massachusetts"
48041,Anhui
48042,Jack Zouhary
48043,Mohammad Javad Zarif
48049,William J. Brennan Jr.
48057,Brisbane Strikers FC
48063,Tiwanaku
48066,Rihab Taha
48069,Caesars Palace
48070,Cape Liberty Cruise Port
48075,Chipotle Mexican Grill
48088,Quentin Tarantino
48089,Leonard of Noblac
48092,State Administration of Work Safety
48097,Iain Jensen
48102,Chelsea Clinton
48103,Burpee L. Steeves
48108,Alphabet Inc.
48115,2015-07-04
48122,Paraíba
48124,United Nations Transitional Authority in Cambodia
48133,Michel Aoun
48134,Scholastica School
48145,Australian Liberty Alliance
48147,Anthony Farnell
48149,John Bercow
48153,Western New England University
48156,Brent Macaffer
48157,2016-07-07T21:00
48160,Thomas Perez
48164,Copenhagen
48167,Fédération Bancaire Française
48170,2016-06-27T09:17
48180,FXCM
48182,1948-01-30
48189,1981-03-30
48201,Hibatullah Akhundzada
48207,2003-02-10
48213,University of Chicago
48218,Trump Entertainment Resorts
48221,Iain Duncan Smith
48222,United States Navy SEALs
48232,Stephen Wall
48241,Fatou Bensouda
48242,South Tarawa
48244,Bill Cosby
48247,Donald Trump Jr.
48248,United States Coast Guard
48249,Federico Lombardi
48256,2010-02
48263,Association of Southeast Asian Nations
48266,Khartoum
48267,Mardin
48269,Rui Faria
48272,2016-02-06
48274,Lucy Turnbull
48276,University of Colorado Boulder
48278,Eton College
48279,Hyderabad House
48284,SurveyUSA
48293,"Bucks County, Pennsylvania"
48295,Yuliya Shamshurina
48296,Auschwitz concentration camp
48320,Nagorno-Karabakh Republic
48328,Jeremy Buckingham
48338,Shinzō Abe
48352,"Lady Margaret Hall, Oxford"
48362,Helen Rosenthal
48366,Adana
48368,Nadhim Zahawi
48370,American Petroleum Institute
48378,Michael Phelps
48382,Luke Evans (actor)
48387,Radio Maryja
48400,Casey Station
48405,Tor André Aasheim
48408,Tennessee
48410,Clinton Foundation
48413,Roger Brierley
48425,2016-08-01TMO
48434,Darfur
48444,South Yorkshire Police
48454,Katie Ledecky
48458,Steve Hilton
48467,2020
48473,Trevor Noah
48474,Rapid Action Battalion
48478,Arnold Schwarzenegger
48480,Inter Milan
48483,Bacari
48487,Vitalij Kuprij
48497,Kimberley (Western Australia)
48498,2016-02-10
48507,Malacañang Palace
48511,Cambodia National Rescue Party
48516,Oscar Wilde
48520,Ken Blackwell
48524,Cameroon
48539,Mao Zedong
48542,John Hoeven
48547,Royal Armoured Corps
48549,Solomon Northup
48557,2016-04-12
48560,Gary McKinnon
48561,George Freeman (politician)
48562,Bogotá
48565,S. T. Gill
48572,"Wood Street, London"
48573,Old Havana
48574,Constitutional Court of South Africa
48584,Saint-Étienne-du-Rouvray
48586,Dome Patrol
48595,Roehampton
48598,Susan Brooks
48604,Christian Paul (politician)
48607,"Atlantic City, New Jersey"
48610,1776-07-04
48611,Icahn School of Medicine at Mount Sinai
48620,Florian Philippot
48633,Ahmed Zewail
48635,Jonathan Haslam
48644,National Human Rights Commission (Mexico)
48645,Juan Martín del Potro
48655,Yahoo!
48667,Caithness
48670,Zoe Williams
48679,Lowell Goddard
48691,Bordeaux
48695,1905
48696,2016-06-27T19:30
48702,Miah Dennehy
48710,Nicosia
48712,"Charlotte, North Carolina"
48714,European Medicines Agency
48715,Miami International Airport
48721,Random House
48725,Central Lancashire
48726,2016-Q1
48741,Sauli Niinistö
48745,Naomi Wolf
48755,Al Anbar Governorate
48756,Stella Creasy
48765,Renault
48767,2016-07-01T20:30
48769,Orchid Island
48776,2016-09-29TMO
48777,Ibtihaj Muhammad
48778,David Letterman
48779,Mark Harrison (comics)
48780,Brigitte Bardot
48784,Gavin Newsom
48788,Rachel Riley
48795,Broadway theatre
48801,2003-05
48806,1915
48808,AOL
48809,California
48818,2017-06
48823,"Peter Walker, Baron Walker of Worcester"
48829,Juan Emilio Cheyre
48833,Robert Anton Wilson
48834,Northern Territory
48838,Alan Duncan
48845,Palestinian National Authority
48847,Miramshah
48848,Pristina
48852,Vincennes Bay
48854,Judy Geeson
48857,2016-02-29
48870,Legislature of Guam
48879,Boone Hall
48884,Mainland Affairs Council
48885,"Richmond, California"
48895,Wadebridge
48903,María Augusta Calle
48906,Nick Gibb
48914,ActionAid
48926,Brooks Falls
48930,Joe Sacco (ice hockey)
48933,"Borowiec, Włoszczowa County"
48938,West Yorkshire
48939,National Library of Australia
48944,Seattle
48951,"Fort Myers Beach, Florida"
48953,Serbia national football team
48955,Janice Rogers Brown
48956,Nina Turner
48958,Iain McNicol
48959,David Clohessy
48960,Takeshi Onaga
48968,Abergavenny
48971,"Twentynine Palms, California"
48979,Hassan Mustafa Osama Nasr
48982,Hosni Mubarak
48983,Graeme Garden
48998,Brian Love
48999,Maflahi
49010,Christian Kern
49020,WCTV
49030,British Isles
49033,New Jersey General Assembly
49038,EFTA Court
49042,Walt Disney
49049,Mary Sue Milliken
49052,National Union of Students (United Kingdom)
49054,2007-03
49061,2015-08-20
49068,Solihull
49074,Miguel Estrada
49075,Australian Industry Group
49079,Masha Dimitrieva
49083,"Jesus College, Oxford"
49093,2016-07-14TAF
49094,Firozabad
49098,Democratic Unionist Party
49100,Jameel Jaffer
49127,Mitch McConnell
49134,"Van, Turkey"
49145,Islamic republic
49149,2016-07-28T06:00
49153,USA Gymnastics
49163,Catherine West
49164,Hadley Freeman
49166,Canadian Jewish Congress
49172,"Columbia, South Carolina"
49173,Mirfield
49176,Freddie Starr
49180,Martin Schulz
49183,Mary Robinson
49187,Glenn Murcutt
49196,Indonesia
49202,"Durham, England"
49204,Andy McSmith
49213,Death of Alice Gross
49214,Nicole Cliffe
49219,Abdelhamid Abaaoud
49220,"Jefferson City, Missouri"
49228,"Sarasota County, Florida"
49230,Lee Kuan Yew
49233,Onno Tunç
49237,"Park City, Utah"
49240,Southern Baptist Convention
49243,2005-10-15
49247,Shinjuku Station
49252,Crimea
49253,Michael Ignatieff
49271,"Oldham County, Kentucky"
49276,James Duddridge
49279,"Sorrento, Louisiana"
49283,Manaus
49286,Badger Boys State
49288,Ali Riaz
49307,Threadneedle Street
49309,2004-03-19
49311,Christian Yelich
49323,2016-08-02TNI
49328,United States House Committee on Foreign Affairs
49329,William Kristol
49330,Northwestern University
49333,"Louisville, Kentucky"
49349,2016-04-13
49354,Francis Escudero
49355,Staten Island University Hospital
49360,"Compton, California"
49363,Michael Holden
49366,"Corpus Christi, Texas"
49375,Richard Jones (Stereophonics)
49385,Gerhart Holzinger
49387,Grand Central Publishing
49393,Jason Ball (activist)
49399,Preseli Pembrokeshire (UK Parliament constituency)
49400,Gina Raimondo
49404,2013-02-11
49409,Kathleen Sebelius
49410,Alan Friedman
49418,2016-06-23TAF
49423,Silver Airways
49424,1929
49426,2006-08
49433,2016-09-20
49442,Armenia
49451,2016-07-21T11:00
49458,Vodafone
49461,Consumer Financial Protection Bureau
49465,National Congress of Brazil
49467,Margaret Sullivan
49473,Majar al-Kabir
49476,Essex
49480,Mike Gapes
49486,Bartle Bogle Hegarty
49492,Yves Rocard
49493,European Economic Area
49494,Anthony Scaramucci
49495,Andaman Sea
49498,Dominic Raab
49507,United States House of Representatives
49508,New Delhi
49509,Bitburg
49510,"Port St. Lucie, Florida"
49511,Eddy Merckx
49518,Kirkuk Governorate
49523,Atlético Madrid
49526,Iraqi Army
49527,"Richmond, Virginia"
49528,Sacramento River
49529,Al Ekhbariya
49537,Jimmy Savile
49540,William F. Harrah
49543,Zia Haider Rahman
49547,Marrakesh
49561,2016-08-02TMO
49570,Fareham
49576,John O'Brien (soccer)
49581,1775-04-07
49589,Coutts
49598,2400
49601,Federation of Small Businesses
49609,John J. Mullen (mayor)
49610,Danny Cevallos
49613,Israel Defense Forces
49617,International Crisis Group
49624,2016-06-28TMO
49625,Barry Roux
49626,Garmin
49629,Ghana
49635,2016-07-02T22:00
49636,2016-06-29
49639,Apollo Education Group
49649,Liu Shan
49654,Lochnagar
49658,"Tiverton, Devon"
49659,Sanofi
49668,Gaziantep
49669,Xenophon
49673,"Joan Seccombe, Baroness Seccombe"
49695,Málaga
49696,Hans Zimmer
49702,Vincent Harris
49703,Scavino
49704,"Bear Valley Springs, California"
49710,East Coast of the United States
49711,110th Brigade (United Kingdom)
49722,Bernard Jenkin
49724,Mark Dubowitz
49743,"Edmond, Oklahoma"
49744,"Clark County, Nevada"
49745,Yoshihide Suga
49749,Víctor Jara
49752,Malcolm Turnbull
49755,Eliza Manningham-Buller
49759,Manchester Business School
49760,Ann Williams (politician)
49763,Sky Sports
49767,Paul M. Lewis (diplomat)
49776,KTVU
49778,Broadwater Farm
49785,Emilio Castelar
49786,Ishmael
49789,2016-07-07T22:01
49790,Steffi Graf
49796,UK Statistics Authority
49803,Guttmacher Institute
49806,Grover Cleveland
49807,Rohan Gunaratna
49811,Tom Brake
49822,Yellow Sea
49824,1953
49838,Scottish Green Party
49839,Oxford University Press
49840,Vincent van Gogh
49843,Switzerland
49856,2010-05-24
49858,United States Attorney
49882,Daniel Poulter
49889,San Joaquin Valley
49900,Tata Motors
49901,George H. W. Bush
49910,Tonya Harding
49917,Jonathan Miller
49918,Charles E. Burchfield
49930,2011-06-30
49931,Department of Community Services
49932,"Thorndale, Pennsylvania"
49941,Eric Williams
49945,Gene Kelly
49946,Michael Meehan
49949,Dallas/Fort Worth International Airport
49950,"Orem, Utah"
49956,Grigori Gorin
49957,Daniel Zeichner
49963,Richard Gere
49966,Pamela Williams
49969,Bolivia
49970,Chiltern Railways
49981,West Wing
49988,Patricio Garino
49990,Maidenhead (UK Parliament constituency)
50017,Renault in Formula One
50022,Moroto District
50025,Simon Duffy
50033,Gianni Infantino
50034,2016-07-07TEV
50037,Michael Jordan
50042,Anna Faris
50044,Rose McGowan
50056,Saadat Hasan Manto
50058,Socialist Workers Party (United States)
50073,Daveed Gartenstein-Ross
50079,"Peter Goldsmith, Baron Goldsmith"
50083,Democratic Union Party (Syria)
50087,Canberra
50098,2007-09-03
50109,Tom Vilsack
50132,Mark Rosekind
50137,Northern Mariana Islands
50138,1970
50139,Adam Bandt
50153,Ministry of Petroleum (Iran)
50157,Volkswagen Group
50158,Gensler
50160,Jacob von Staehlin
50162,"La Serena, Chile"
50165,Lychakiv Cemetery
50176,Pandora Radio
50180,American Civil Liberties Union
50181,Robert Goodwill
50184,Network Rail
50189,Ministry of Defense (Israel)
50196,Khalid Ibrahim
50199,Tariq Mahmood (judge)
50207,1935
50208,Joe Arpaio
50217,Honduras
50222,Lille OSC
50223,Carlos Fabián Maldonado
50225,University of Toronto
50227,2016-08-17TNI
50234,2016-05
50236,Potter Stewart
50247,"Hattiesburg, Mississippi"
50248,Cullompton
50254,Rita Braver
50263,Ohio University
50266,1957
50268,University of New England (Australia)
50271,Las Vegas
50272,Gulf of Oman
50277,Firoz Kassam
50278,Maturín
50281,Jason Pierre-Paul
50287,Jo-Wilfried Tsonga
50290,Belo Garden Park
50293,William Wordsworth
50297,Federation Council (Russia)
50308,M&G Investments
50310,1991-03
50321,Alayna Lutkovskaya
50323,2016-07-01T20:45
50326,Murder of Kitty Genovese
50351,National Basketball Association
50352,Samantha Cameron
50356,Spratly Islands
50359,Georgia Department of Transportation
50362,Qaa
50366,Matsushima
50380,Richard Dannatt
50383,House of Windsor
50385,Chelsea F.C.
50392,David Bowie
50393,Mills College
50398,John Philip Sousa
50400,Terri Butler
50401,Yair Lapid
50402,1985
50406,Jack Sock
50414,Marco Rubio
50415,A. N. R. Robinson
50417,2016-08-23T03:34
50420,"Westchester County, New York"
50426,Ráfael Vásquez (general)
50433,Chris Murphy (Connecticut politician)
50439,Motala
50441,Hamé
50443,"Wilhelm II, German Emperor"
50454,Milo Yiannopoulos
50455,Michelle Obama
50459,Michael Zank
50464,Alcatraz Island
50471,Darryl Glenn
50476,"Kokomo, Indiana"
50486,A. J. Burnett
50487,Walter Bagehot
50489,Russia
50499,"Charles H. Jacoby, Jr."
50504,York Art Gallery
50506,Ronald Reagan
50515,Ben Carson
50517,Ghouta
50521,Barack Obama
50525,Balkh
50526,Bogra
50541,Ibrahim Hooper
50542,Mark Zuckerberg
50547,2016-07-03T01:18
50550,2016-06-12T02:02
50552,Guam Memorial Hospital
50553,Dick Durbin
50567,Jiří Louda
50585,Michael Wills
50586,Jacob Brumfield
50587,Solomon Asch
50590,Phil Robertson
50595,Canadian Broadcasting Corporation
50596,James Callaghan
50597,Exchequer of Pleas
50604,"Gladstone, Queensland"
50607,Motola
50608,Africa
50612,2016-11-03
50619,"Dugway, Utah"
50622,Sabrina Erdely
50634,TUIfly
50642,David Frum
50650,Juliette Binoche
50653,Chris Reed (figure skater)
50655,National Oil Corporation
50673,1918-11
50676,Greta Van Susteren
50685,Hassan Khan
50695,Akie Abe
50710,Eastern Europe
50717,Hollywood
50718,2016-07-06TNI
50719,2016-06-25TMO
50730,Baltic Fleet
50739,Paul Maddrell
50741,People's Liberation Army
50742,Rube Goldberg
50744,East Coast Main Line
50745,Maryann Plunkett
50747,Anthony Bailey (campaigner)
50750,Benedikt Höwedes
50752,Stephen Hawking
50753,O'Hare International Airport
50756,Uğur Şahin
50760,Sérgio Moro
50761,WEWS-TV
50766,2016-06-27T05:45
50770,Liberal Party (Norway)
50771,C. N. Visvanathan
50775,John Dee Holeman
50776,Gill Hicks
50781,2016-07-03T24:00
50796,Holger Schmieding
50803,Bryan Hughes
50804,Ruth Lyons (broadcaster)
50806,Nikita Khrushchev
50812,2015-01-07
50818,Amatrice
50825,Chris Harris (journalist)
50839,North Carolina General Assembly
50843,Tanya Holland
50846,Blaydon-on-Tyne
50855,Rem Koolhaas
50857,Johns Hopkins University
50865,Shafie Apdal
50868,Kraków
50875,New York City Police Department
50878,Carwyn Jones
50883,Steglitz
50884,Paço de calheiros
50888,Steven Spielberg
50889,Ben Smith (journalist)
50892,2016-04-25
50899,Gilles Simon
50901,2016-06-06
50902,Busch Stadium
50908,Guinea-Bissau
50910,Bill Gates
50911,New York Yankees
50913,2016-07-04T11:05
50915,University of Bristol
50922,1995-03-31
50926,2016-06-12T02:05
50931,Winchester (UK Parliament constituency)
50934,Holy See
50936,Sanchaung Township
50937,YMCA
50944,Ontario
50946,TAV Airports Holding
50948,Bill Rigby (footballer)
50953,Ian Holloway
50958,2016-07-01T21:20
50964,Alex Haley
50978,Syria Revolutionaries Front
50979,Muscat International Airport
50992,Vital Signs (band)
51003,Ian McAllister (political scientist)
51007,Delron Buckley
51012,Hun Sen
51015,"Government House, Hong Kong"
51017,Australian Electoral Commission
51018,1615
51021,Shanghai
51024,2005-09-11
51034,"John Reid, Baron Reid of Cardowan"
51041,United States Department of State
51051,Mohd Faizal Abu Bakar
51056,2845
51059,Diana E. Murphy
51063,Saya Takagi
51069,Golda Meir
51070,Mark Burton
51071,2016-07-24
51073,Convention center
51077,Hertfordshire
51086,John F. Henning
51095,Loras College
51097,Zurlon Tipton
51103,John Roskam
51109,2100
51111,2015-09-30
51113,"Union Square, Manhattan"
51116,Smithsonian Institution
51117,Mark Potter (judge)
51120,Scott Malone
51121,South Wales
51122,Karl Rove
51128,Urubamba River
51148,Bonnie Watson Coleman
51151,Jonathan Head
51156,Liechtenstein
51161,Kevin Ward (rugby league)
51165,Havana
51166,Australian House of Representatives
51167,United States House Select Committee on Benghazi
51172,Ibrahim al-Marashi
51179,Salman Akram Raja
51183,2016-07-01
51189,Alison Lundergan Grimes
51195,Carnegie Endowment for International Peace
51211,Kerry Healey
51218,Peter Greenberg
51223,Chris Conway
51226,Bay Park Square
51227,Rory Reid (journalist)
51229,Emma Reynolds
51239,Rumi
51241,Barbara Mikulski
51246,Bayeux
51250,George McCaa
51252,Mauser
51255,Anthony Chiasson
51260,New York Liberty
51263,Liberty GB
51264,Federal Reserve Bank of New York
51265,Jesse James Leija
51268,1994
51291,Martin Day (lawyer)
51299,"Barzun, Pyrénées-Atlantiques"
51304,Néstor Reverol
51314,Carole Malone
51315,Margaret Hodge
51316,Mira Nair
51319,KPAX-TV
51329,"West Oakland, Oakland, California"
51331,Gunnleifur Gunnleifsson
51341,West Africa
51346,Oldham East (UK Parliament constituency)
51351,Midtown Manhattan
51353,Volvo
51355,Coast guard
51363,Central Saint Martins
51368,2016-07-01T12:00
51369,San Pedro Sula
51370,Roberta A. Kaplan
51372,Javier Mascherano
51374,Scottish Labour Party
51388,Charles Correll
51392,Mike Rawlings
51393,Spain
51399,William Renshaw
51400,United States Senate
51402,Saada Governorate
51407,Bernard Francis Law
51410,Eva Högl
51420,Lucie Šafářová
51421,Fredo Corleone
51423,David Cay Johnston
51426,Bury St Edmunds
51433,Chongqing
51435,Ilford South (UK Parliament constituency)
51439,Norman Rockwell
51441,2016-06-27TAF
51446,John Key
51453,Eric Erickson (baseball)
51469,Beit Safafa
51485,Overseas department
51502,Democratic National Committee
51506,John Ashcroft
51509,Bhutan
51514,Korean Central News Agency
51519,Karen Smyers
51535,Mitch Stewart
51539,Nick Houghton
51545,2016-08-02
51549,La Trobe University
51555,2001-SU
51557,Saeb Erekat
51566,Lauro de Freitas
51567,Nawaz Sharif
51575,Kamil Grosicki
51576,Eleanor Grey
51579,Jean Bosco Mwenda
51580,David Leyonhjelm
51587,Goizueta Business School
51599,Anders Fogh Rasmussen
51606,Barry Goldwater
51613,Parliament of Australia
51614,Whitney Museum of American Art
51615,Edward Mapplethorpe
51620,AS Monaco FC
51621,Irwin Mitchell
51622,Bill Bates
51625,Joshua T. Mendell
51634,Kate Hudson
51635,African National Congress Women's League
51642,Bob Woodward
51648,Real Madrid C.F.
51651,Jon Stewart
51652,Zainab Salbi
51662,Jack Pitney
51670,Harvey Weinstein
51672,Hawija
51674,Robert Schuman
51679,Yuri Gagarin
51685,Tony Liu
51687,"Portobello, Edinburgh"
51689,"Bangor, Maine"
51692,United States Secretary of State
51700,"Yarwun, Queensland"
51702,Tony Judt
51703,Peter Whittle
51710,Sarasota County Sheriff's Office
51712,Ethan Hawke
51723,Legislative Yuan
51730,United States Army
51737,Angela Merkel
51741,Peter Forsberg
51742,Mark Burnett
51744,Pittsburgh
51759,Tom Brady
51762,Dennis Wilshaw
51765,Hiroshi Tanaka
51771,"Delray Beach, Florida"
51774,Eminönü
